MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp,,,
5436,1.068,6.39E+17,6.39E+17,,,
5437,1.024,6.39E+17,6.39E+17,,,
5438,1.059,6.39E+17,6.39E+17,,,
5439,0,6.39E+17,6.39E+17,,,
5440,1.12,6.39E+17,6.39E+17,,,
5441,0,6.39E+17,6.39E+17,,,
5442,1.006,6.39E+17,6.39E+17,,,
5443,0,6.39E+17,6.39E+17,,,
5444,0,6.39E+17,6.39E+17,,,
5445,1.054,6.39E+17,6.39E+17,,,
5446,1.006,6.39E+17,6.39E+17,,,
5447,1.064,6.39E+17,6.39E+17,,,
5448,0,6.39E+17,6.39E+17,,,
5449,1.311,6.39E+17,6.39E+17,,,
5450,0,6.39E+17,6.39E+17,,,
5451,0,6.39E+17,6.39E+17,,,
5452,0,6.39E+17,6.39E+17,,,
5453,0,6.39E+17,6.39E+17,,,
5454,0,6.39E+17,6.39E+17,,,
5455,0,6.39E+17,6.39E+17,,,
5456,0,6.39E+17,6.39E+17,,,
5457,0,6.39E+17,6.39E+17,,,
5458,1.283,6.39E+17,6.39E+17,,,
5459,0,6.39E+17,6.39E+17,,,
5460,1.176,6.39E+17,6.39E+17,,,
5461,1.084,6.39E+17,6.39E+17,,,
5462,1.063,6.39E+17,6.39E+17,,,
5463,0,6.39E+17,6.39E+17,,,
5464,0,6.39E+17,6.39E+17,,,
5465,0,6.39E+17,6.39E+17,,,
5466,1.021,6.39E+17,6.39E+17,,,
5467,1.043,6.39E+17,6.39E+17,,,
5468,1.007,6.39E+17,6.39E+17,,,
5469,1.151,6.39E+17,6.39E+17,,,
5470,1.029,6.39E+17,6.39E+17,,,
5471,0,6.39E+17,6.39E+17,,,
5472,0,6.39E+17,6.39E+17,,,
5473,0,6.39E+17,6.39E+17,,,
5474,0,6.39E+17,6.39E+17,,,
5475,0,6.39E+17,6.39E+17,,,
5476,0,6.39E+17,6.39E+17,,,
5477,0,6.39E+17,6.39E+17,,,
5478,0,6.39E+17,6.39E+17,,,
5479,0,6.39E+17,6.39E+17,,,
5480,0,6.39E+17,6.39E+17,,,
5481,0.531,6.39E+17,6.39E+17,,,
5482,0.533,6.39E+17,6.39E+17,,,
5483,0.536,6.39E+17,6.39E+17,,,
5484,0,6.39E+17,6.39E+17,,,
5485,0.528,6.39E+17,6.39E+17,,,
5486,0,6.39E+17,6.39E+17,,,
5487,1.055,6.39E+17,6.39E+17,,,
5488,0.529,6.39E+17,6.39E+17,,,
5489,0.535,6.39E+17,6.39E+17,,,
5490,0,6.39E+17,6.39E+17,,,
5491,0,6.39E+17,6.39E+17,,,
5492,0,6.39E+17,6.39E+17,,,
5493,0,6.39E+17,6.39E+17,,,
5494,0,6.39E+17,6.39E+17,,,
5495,0,6.39E+17,6.39E+17,,,
5496,0,6.39E+17,6.39E+17,,,
5497,0,6.39E+17,6.39E+17,,,
5498,0,6.39E+17,6.39E+17,,,
5499,0,6.39E+17,6.39E+17,,,
5500,0,6.39E+17,6.39E+17,,,
5501,1.49,6.39E+17,6.39E+17,,,
5502,0,6.39E+17,6.39E+17,,,
5503,0,6.39E+17,6.39E+17,,,
5504,0,6.39E+17,6.39E+17,,,
5505,1.023,6.39E+17,6.39E+17,,,
5506,0,6.39E+17,6.39E+17,,,
5507,0,6.39E+17,6.39E+17,,,
5508,0,6.39E+17,6.39E+17,,,
5509,0,6.39E+17,6.39E+17,,,
5510,0,6.39E+17,6.39E+17,,,
5511,1.405,6.39E+17,6.39E+17,,,
5512,0,6.39E+17,6.39E+17,,,
5513,0,6.39E+17,6.39E+17,,,
5514,0,6.39E+17,6.39E+17,,,
5515,1.28,6.39E+17,6.39E+17,,,
5516,0,6.39E+17,6.39E+17,,,
5517,0,6.39E+17,6.39E+17,,,
5518,0,6.39E+17,6.39E+17,,,
5519,0,6.39E+17,6.39E+17,,,
5520,0,6.39E+17,6.39E+17,,,
5521,1.004,6.39E+17,6.39E+17,,,
5522,1.005,6.39E+17,6.39E+17,,,
5523,0,6.39E+17,6.39E+17,,,
5524,1.184,6.39E+17,6.39E+17,,,
5525,0,6.39E+17,6.39E+17,,,
5526,0,6.39E+17,6.39E+17,,,
5527,1.006,6.39E+17,6.39E+17,,,
5528,0,6.39E+17,6.39E+17,,,
5529,1.341,6.39E+17,6.39E+17,,,
5530,0,6.39E+17,6.39E+17,,,
5531,0,6.39E+17,6.39E+17,,,
5532,0,6.39E+17,6.39E+17,,,
5533,0,6.39E+17,6.39E+17,,,
5534,0,6.39E+17,6.39E+17,,,
5535,0,6.39E+17,6.39E+17,,,
5536,0,6.39E+17,6.39E+17,,,
5537,0,6.39E+17,6.39E+17,,,
5538,1.051,6.39E+17,6.39E+17,,,
5539,1.031,6.39E+17,6.39E+17,,,
5540,1.033,6.39E+17,6.39E+17,,,
5541,0,6.39E+17,6.39E+17,,,
5542,0,6.39E+17,6.39E+17,,,
5543,0,6.39E+17,6.39E+17,,,
5544,0,6.39E+17,6.39E+17,,,
5545,0,6.39E+17,6.39E+17,,,
5546,0,6.39E+17,6.39E+17,,,
5547,0,6.39E+17,6.39E+17,,,
5548,0,6.39E+17,6.39E+17,,,
5549,0,6.39E+17,6.39E+17,,,
5550,1.261,6.39E+17,6.39E+17,,,
5551,0,6.39E+17,6.39E+17,,,
5552,0,6.39E+17,6.39E+17,,,
5553,0,6.39E+17,6.39E+17,,,
5554,0,6.39E+17,6.39E+17,,,
5555,1.041,6.39E+17,6.39E+17,,,
5556,0,6.39E+17,6.39E+17,,,
5557,0,6.39E+17,6.39E+17,,,
5558,0,6.39E+17,6.39E+17,,,
5559,0.999,6.39E+17,6.39E+17,,,
5560,1.108,6.39E+17,6.39E+17,,,
5561,0,6.39E+17,6.39E+17,,,
5562,0,6.39E+17,6.39E+17,,,
5563,0,6.39E+17,6.39E+17,,,
5564,0,6.39E+17,6.39E+17,,,
5565,0,6.39E+17,6.39E+17,,,
5566,0,6.39E+17,6.39E+17,,,
5567,0,6.39E+17,6.39E+17,,,
5568,0,6.39E+17,6.39E+17,,,
5569,1.455,6.39E+17,6.39E+17,,,
5570,0,6.39E+17,6.39E+17,,,
5571,0,6.39E+17,6.39E+17,,,
5572,0,6.39E+17,6.39E+17,,,
5573,0,6.39E+17,6.39E+17,,,
5574,0,6.39E+17,6.39E+17,,,
5575,0,6.39E+17,6.39E+17,,,
5576,0,6.39E+17,6.39E+17,,,
5577,1.488,6.39E+17,6.39E+17,,,
5578,0,6.39E+17,6.39E+17,,,
5579,1.17,6.39E+17,6.39E+17,,,
5580,1.004,6.39E+17,6.39E+17,,,
5581,1.02,6.39E+17,6.39E+17,,,
5582,0,6.39E+17,6.39E+17,,,
5583,0,6.39E+17,6.39E+17,,,
5584,0,6.39E+17,6.39E+17,,,
5585,0,6.39E+17,6.39E+17,,,
5586,0,6.39E+17,6.39E+17,,,
5587,1.007,6.39E+17,6.39E+17,,,
5588,0,6.39E+17,6.39E+17,,,
5589,0,6.39E+17,6.39E+17,,,
5590,0,6.39E+17,6.39E+17,,,
5591,0,6.39E+17,6.39E+17,,,
5592,0,6.39E+17,6.39E+17,,,
5593,0,6.39E+17,6.39E+17,,,
5594,1.511,6.39E+17,6.39E+17,,,
5595,1.024,6.39E+17,6.39E+17,,,
5596,1.005,6.39E+17,6.39E+17,,,
5597,1.044,6.39E+17,6.39E+17,,,
5598,0.506,6.39E+17,6.39E+17,,,
5599,1.201,6.39E+17,6.39E+17,,,
5600,0,6.39E+17,6.39E+17,,,
5601,1.254,6.39E+17,6.39E+17,,,
5602,0,6.39E+17,6.39E+17,,,
5603,0,6.39E+17,6.39E+17,,,
5604,0,6.39E+17,6.39E+17,,,
5605,0,6.39E+17,6.39E+17,,,
5606,0,6.39E+17,6.39E+17,,,
5607,0,6.39E+17,6.39E+17,,,
5608,0,6.39E+17,6.39E+17,,,
5609,0,6.39E+17,6.39E+17,,,
5610,0,6.39E+17,6.39E+17,,,
5611,0,6.39E+17,6.39E+17,,,
5612,0,6.39E+17,6.39E+17,,,
5613,0,6.39E+17,6.39E+17,,,
5614,0,6.39E+17,6.39E+17,,,
5615,0,6.39E+17,6.39E+17,,,
5616,0,6.39E+17,6.39E+17,,,
5617,0,6.39E+17,6.39E+17,,,
5618,0,6.39E+17,6.39E+17,,,
5619,0,6.39E+17,6.39E+17,,,
5620,0,6.39E+17,6.39E+17,,,
5621,0,6.39E+17,6.39E+17,,,
5622,0,6.39E+17,6.39E+17,,,
5623,0,6.39E+17,6.39E+17,,,
5624,0,6.39E+17,6.39E+17,,,
5625,0,6.39E+17,6.39E+17,,,
5626,0,6.39E+17,6.39E+17,,,
5627,1.008,6.39E+17,6.39E+17,,,
5628,0,6.39E+17,6.39E+17,,,
5629,1.062,6.39E+17,6.39E+17,,,
5630,1.484,6.39E+17,6.39E+17,,,
5631,0,6.39E+17,6.39E+17,,,
5632,0,6.39E+17,6.39E+17,,,
5633,0,6.39E+17,6.39E+17,,,
5634,0,6.39E+17,6.39E+17,,,
5635,0,6.39E+17,6.39E+17,,,
5636,1.045,6.39E+17,6.39E+17,,,
5637,0,6.39E+17,6.39E+17,,,
5638,0,6.39E+17,6.39E+17,,,
5639,0,6.39E+17,6.39E+17,,,
5640,0,6.39E+17,6.39E+17,,,
5641,0,6.39E+17,6.39E+17,,,
5642,0,6.39E+17,6.39E+17,,,
5643,0,6.39E+17,6.39E+17,,,
5644,0,6.39E+17,6.39E+17,,,
5645,0,6.39E+17,6.39E+17,,,
5646,0,6.39E+17,6.39E+17,,,
5647,1.479,6.39E+17,6.39E+17,,,
5648,0,6.39E+17,6.39E+17,,,
5649,0,6.39E+17,6.39E+17,,,
5650,0,6.39E+17,6.39E+17,,,
5651,0,6.39E+17,6.39E+17,,,
5652,0,6.39E+17,6.39E+17,,,
5653,0,6.39E+17,6.39E+17,,,
5654,0,6.39E+17,6.39E+17,,,
5655,0,6.39E+17,6.39E+17,,,
5656,0,6.39E+17,6.39E+17,,,
5657,0,6.39E+17,6.39E+17,,,
5658,0,6.39E+17,6.39E+17,,,
5659,0,6.39E+17,6.39E+17,,,
5660,0,6.39E+17,6.39E+17,,,
5661,0,6.39E+17,6.39E+17,,,
5662,0,6.39E+17,6.39E+17,,,
5663,0,6.39E+17,6.39E+17,,,
5664,0,6.39E+17,6.39E+17,,,
5665,1.479,6.39E+17,6.39E+17,,,
5666,1.041,6.39E+17,6.39E+17,,,
5667,1.005,6.39E+17,6.39E+17,,,
5668,0,6.39E+17,6.39E+17,,,
5669,0,6.39E+17,6.39E+17,,,
5670,0,6.39E+17,6.39E+17,,,
5671,0,6.39E+17,6.39E+17,,,
5672,0,6.39E+17,6.39E+17,,,
5673,0,6.39E+17,6.39E+17,,,
5674,0,6.39E+17,6.39E+17,,,
5675,0,6.39E+17,6.39E+17,,,
5676,1.016,6.39E+17,6.39E+17,,,
5677,1.071,6.39E+17,6.39E+17,,,
5678,0,6.39E+17,6.39E+17,,,
5679,1.032,6.39E+17,6.39E+17,,,
5680,0,6.39E+17,6.39E+17,,,
5681,0,6.39E+17,6.39E+17,,,
5682,1.026,6.39E+17,6.39E+17,,,
5683,0,6.39E+17,6.39E+17,,,
5684,1.018,6.39E+17,6.39E+17,,,
5685,1.056,6.39E+17,6.39E+17,,,
5686,1.016,6.39E+17,6.39E+17,,,
5687,0,6.39E+17,6.39E+17,,,
5688,1.076,6.39E+17,6.39E+17,,,
5689,0,6.39E+17,6.39E+17,,,
5690,0,6.39E+17,6.39E+17,,,
5691,0,6.39E+17,6.39E+17,,,
5692,0,6.39E+17,6.39E+17,,,
5693,0,6.39E+17,6.39E+17,,,
5694,0,6.39E+17,6.39E+17,,,
5695,0,6.39E+17,6.39E+17,,,
5696,0,6.39E+17,6.39E+17,,,
5697,0,6.39E+17,6.39E+17,,,
5698,0,6.39E+17,6.39E+17,,,
5699,0,6.39E+17,6.39E+17,,,
5700,0,6.39E+17,6.39E+17,,,
5701,0,6.39E+17,6.39E+17,,,
5702,1.008,6.39E+17,6.39E+17,,,
5703,0,6.39E+17,6.39E+17,,,
5704,1.409,6.39E+17,6.39E+17,,,
5705,0,6.39E+17,6.39E+17,,,
5706,0,6.39E+17,6.39E+17,,,
5707,0,6.39E+17,6.39E+17,,,
5708,0,6.39E+17,6.39E+17,,,
5709,0,6.39E+17,6.39E+17,,,
5710,1.008,6.39E+17,6.39E+17,,,
5711,1.061,6.39E+17,6.39E+17,,,
5712,0,6.39E+17,6.39E+17,,,
5713,1.104,6.39E+17,6.39E+17,,,
5714,1.186,6.39E+17,6.39E+17,,,
5715,1.296,6.39E+17,6.39E+17,,,
5716,1.026,6.39E+17,6.39E+17,,,
5717,1.073,6.39E+17,6.39E+17,,,
5718,1.088,6.39E+17,6.39E+17,,,
5719,1.049,6.39E+17,6.39E+17,,,
5720,0,6.39E+17,6.39E+17,,,
5721,0,6.39E+17,6.39E+17,,,
5722,0,6.39E+17,6.39E+17,,,
5723,0,6.39E+17,6.39E+17,,,
5724,0,6.39E+17,6.39E+17,,,
5725,0,6.39E+17,6.39E+17,,,
5726,0,6.39E+17,6.39E+17,,,
5727,0,6.39E+17,6.39E+17,,,
5728,0,6.39E+17,6.39E+17,,,
5729,0,6.39E+17,6.39E+17,,,
5730,0,6.39E+17,6.39E+17,,,
5731,0,6.39E+17,6.39E+17,,,
5732,0,6.39E+17,6.39E+17,,,
5733,0,6.39E+17,6.39E+17,,,
5734,0,6.39E+17,6.39E+17,,,
5735,0,6.39E+17,6.39E+17,,,
5736,0,6.39E+17,6.39E+17,,,
5737,1.025,6.39E+17,6.39E+17,,,
5738,1.029,6.39E+17,6.39E+17,,,
5739,0,6.39E+17,6.39E+17,,,
5740,0,6.39E+17,6.39E+17,,,
5741,0,6.39E+17,6.39E+17,,,
5742,0,6.39E+17,6.39E+17,,,
5743,0,6.39E+17,6.39E+17,,,
5744,0,6.39E+17,6.39E+17,,,
5745,0,6.39E+17,6.39E+17,,,
5746,0,6.39E+17,6.39E+17,,,
5747,0,6.39E+17,6.39E+17,,,
5748,0,6.39E+17,6.39E+17,,,
5749,1.418,6.39E+17,6.39E+17,,,
5750,1.005,6.39E+17,6.39E+17,,,
5751,1.006,6.39E+17,6.39E+17,,,
5752,0,6.39E+17,6.39E+17,,,
5753,0,6.39E+17,6.39E+17,,,
5754,0,6.39E+17,6.39E+17,,,
5755,0,6.39E+17,6.39E+17,,,
5756,0,6.39E+17,6.39E+17,,,
5757,0,6.39E+17,6.39E+17,,,
5758,0,6.39E+17,6.39E+17,,,
5759,0,6.39E+17,6.39E+17,,,
5760,0,6.39E+17,6.39E+17,,,
5761,0,6.39E+17,6.39E+17,,,
5762,0,6.39E+17,6.39E+17,,,
5763,0,6.39E+17,6.39E+17,,,
5764,1.175,6.39E+17,6.39E+17,,,
5765,0,6.39E+17,6.39E+17,,,
5766,0,6.39E+17,6.39E+17,,,
5767,0,6.39E+17,6.39E+17,,,
5768,0,6.39E+17,6.39E+17,,,
5769,0,6.39E+17,6.39E+17,,,
5770,0,6.39E+17,6.39E+17,,,
5771,0,6.39E+17,6.39E+17,,,
5772,0,6.39E+17,6.39E+17,,,
5773,0,6.39E+17,6.39E+17,,,
5774,0,6.39E+17,6.39E+17,,,
5775,1.277,6.39E+17,6.39E+17,,,
5776,0,6.39E+17,6.39E+17,,,
5777,0,6.39E+17,6.39E+17,,,
5778,1.466,6.39E+17,6.39E+17,,,
5779,0,6.39E+17,6.39E+17,,,
5780,0,6.39E+17,6.39E+17,,,
5781,0,6.39E+17,6.39E+17,,,
5782,0,6.39E+17,6.39E+17,,,
5783,0,6.39E+17,6.39E+17,,,
5784,1.005,6.39E+17,6.39E+17,,,
5785,0,6.39E+17,6.39E+17,,,
5786,0,6.39E+17,6.39E+17,,,
5787,0,6.39E+17,6.39E+17,,,
5788,0,6.39E+17,6.39E+17,,,
5789,0,6.39E+17,6.39E+17,,,
5790,0.526,6.39E+17,6.39E+17,,,
5791,0.539,6.39E+17,6.39E+17,,,
5792,0.53,6.39E+17,6.39E+17,,,
5793,0.526,6.39E+17,6.39E+17,,,
5794,0,6.39E+17,6.39E+17,,,
5795,0,6.39E+17,6.39E+17,,,
5796,0,6.39E+17,6.39E+17,,,
5797,0,6.39E+17,6.39E+17,,,
5798,0.522,6.39E+17,6.39E+17,,,
5799,0,6.39E+17,6.39E+17,,,
5800,0,6.39E+17,6.39E+17,,,
5801,0,6.39E+17,6.39E+17,,,
5802,0,6.39E+17,6.39E+17,,,
5803,0,6.39E+17,6.39E+17,,,
5804,0,6.39E+17,6.39E+17,,,
5805,1.496,6.39E+17,6.39E+17,,,
5806,0,6.39E+17,6.39E+17,,,
5807,0,6.39E+17,6.39E+17,,,
5808,0,6.39E+17,6.39E+17,,,
5809,0,6.39E+17,6.39E+17,,,
5810,0,6.39E+17,6.39E+17,,,
5811,1.107,6.39E+17,6.39E+17,,,
5812,0,6.39E+17,6.39E+17,,,
5813,1.003,6.39E+17,6.39E+17,,,
5814,1.183,6.39E+17,6.39E+17,,,
5815,1.062,6.39E+17,6.39E+17,,,
5816,0,6.39E+17,6.39E+17,,,
5817,0,6.39E+17,6.39E+17,,,
5818,0,6.39E+17,6.39E+17,,,
5819,0,6.39E+17,6.39E+17,,,
5820,1.343,6.39E+17,6.39E+17,,,
5821,0,6.39E+17,6.39E+17,,,
5822,0,6.39E+17,6.39E+17,,,
5823,0,6.39E+17,6.39E+17,,,
5824,0,6.39E+17,6.39E+17,,,
5825,0,6.39E+17,6.39E+17,,,
5826,0,6.39E+17,6.39E+17,,,
5827,1.01,6.39E+17,6.39E+17,,,
5828,1.345,6.39E+17,6.39E+17,,,
5829,1.038,6.39E+17,6.39E+17,,,
5830,0.508,6.39E+17,6.39E+17,,,
5831,0,6.39E+17,6.39E+17,,,
5832,0,6.39E+17,6.39E+17,,,
5833,0.532,6.39E+17,6.39E+17,,,
5834,0,6.39E+17,6.39E+17,,,
5835,0.526,6.39E+17,6.39E+17,,,
5836,0,6.39E+17,6.39E+17,,,
5837,0,6.39E+17,6.39E+17,,,
5838,0.526,6.39E+17,6.39E+17,,,
5839,0,6.39E+17,6.39E+17,,,
5840,0.519,6.39E+17,6.39E+17,,,
5841,0,6.39E+17,6.39E+17,,,
5842,0,6.39E+17,6.39E+17,,,
5843,0,6.39E+17,6.39E+17,,,
5844,0,6.39E+17,6.39E+17,,,
5845,0,6.39E+17,6.39E+17,,,
5846,0,6.39E+17,6.39E+17,,,
5847,0,6.39E+17,6.39E+17,,,
5848,1.029,6.39E+17,6.39E+17,,,
5849,0,6.39E+17,6.39E+17,,,
5850,0,6.39E+17,6.39E+17,,,
5851,0,6.39E+17,6.39E+17,,,
5852,0,6.39E+17,6.39E+17,,,
5853,0,6.39E+17,6.39E+17,,,
5854,0.509,6.39E+17,6.39E+17,,,
5855,1.026,6.39E+17,6.39E+17,,,
5856,1.075,6.39E+17,6.39E+17,,,
5857,1.237,6.39E+17,6.39E+17,,,
5858,0,6.39E+17,6.39E+17,,,
5859,0,6.39E+17,6.39E+17,,,
5860,0,6.39E+17,6.39E+17,,,
5861,0,6.39E+17,6.39E+17,,,
5862,0,6.39E+17,6.39E+17,,,
5863,0,6.39E+17,6.39E+17,,,
5864,0,6.39E+17,6.39E+17,,,
5865,0,6.39E+17,6.39E+17,,,
5866,0,6.39E+17,6.39E+17,,,
5867,0,6.39E+17,6.39E+17,,,
5868,0,6.39E+17,6.39E+17,,,
5869,0,6.39E+17,6.39E+17,,,
5870,0,6.39E+17,6.39E+17,,,
5871,1.004,6.39E+17,6.39E+17,,,
5872,0,6.39E+17,6.39E+17,,,
5873,0,6.39E+17,6.39E+17,,,
5874,0,6.39E+17,6.39E+17,,,
5875,0,6.39E+17,6.39E+17,,,
5876,0,6.39E+17,6.39E+17,,,
5877,0,6.39E+17,6.39E+17,,,
5878,0,6.39E+17,6.39E+17,,,
5879,0,6.39E+17,6.39E+17,,,
5880,0,6.39E+17,6.39E+17,,,
5881,0,6.39E+17,6.39E+17,,,
5882,0,6.39E+17,6.39E+17,,,
5883,0,6.39E+17,6.39E+17,,,
5884,0,6.39E+17,6.39E+17,,,
5885,1.006,6.39E+17,6.39E+17,,,
5886,0,6.39E+17,6.39E+17,,,
5887,0,6.39E+17,6.39E+17,,,
5888,1.009,6.39E+17,6.39E+17,,,
5889,1.328,6.39E+17,6.39E+17,,,
5890,1.005,6.39E+17,6.39E+17,,,
5891,1.431,6.39E+17,6.39E+17,,,
5892,0,6.39E+17,6.39E+17,,,
5893,0,6.39E+17,6.39E+17,,,
5894,0,6.39E+17,6.39E+17,,,
5895,0,6.39E+17,6.39E+17,,,
5896,1.451,6.39E+17,6.39E+17,,,
5897,1.006,6.39E+17,6.39E+17,,,
5898,0,6.39E+17,6.39E+17,,,
5899,0,6.39E+17,6.39E+17,,,
5900,0,6.39E+17,6.39E+17,,,
5901,1.216,6.39E+17,6.39E+17,,,
5902,1.346,6.39E+17,6.39E+17,,,
5903,1.244,6.39E+17,6.39E+17,,,
5904,1.049,6.39E+17,6.39E+17,,,
5905,0,6.39E+17,6.39E+17,,,
5906,0,6.39E+17,6.39E+17,,,
5907,0,6.39E+17,6.39E+17,,,
5908,0,6.39E+17,6.39E+17,,,
5909,1.007,6.39E+17,6.39E+17,,,
5910,0,6.39E+17,6.39E+17,,,
5911,0,6.39E+17,6.39E+17,,,
5912,0,6.39E+17,6.39E+17,,,
5913,0,6.39E+17,6.39E+17,,,
5914,0,6.39E+17,6.39E+17,,,
5915,0,6.39E+17,6.39E+17,,,
5916,0,6.39E+17,6.39E+17,,,
5917,0,6.39E+17,6.39E+17,,,
5918,0,6.39E+17,6.39E+17,,,
5919,1.007,6.39E+17,6.39E+17,,,
5920,1.005,6.39E+17,6.39E+17,,,
5921,1.148,6.39E+17,6.39E+17,,,
5922,0,6.39E+17,6.39E+17,,,
5923,0,6.39E+17,6.39E+17,,,
5924,0,6.39E+17,6.39E+17,,,
5925,0,6.39E+17,6.39E+17,,,
5926,0,6.39E+17,6.39E+17,,,
5927,1.07,6.39E+17,6.39E+17,,,
5928,1.034,6.39E+17,6.39E+17,,,
5929,1.058,6.39E+17,6.39E+17,,,
5930,1.127,6.39E+17,6.39E+17,,,
5931,0,6.39E+17,6.39E+17,,,
5932,1.012,6.39E+17,6.39E+17,,,
5933,1.126,6.39E+17,6.39E+17,,,
5934,1.054,6.39E+17,6.39E+17,,,
5935,1.044,6.39E+17,6.39E+17,,,
5936,1.067,6.39E+17,6.39E+17,,,
5937,1.057,6.39E+17,6.39E+17,,,
5938,0,6.39E+17,6.39E+17,,,
5939,0,6.39E+17,6.39E+17,,,
5940,0,6.39E+17,6.39E+17,,,
5941,0,6.39E+17,6.39E+17,,,
5942,1.005,6.39E+17,6.39E+17,,,
5943,1.005,6.39E+17,6.39E+17,,,
5944,0,6.39E+17,6.39E+17,,,
5945,0,6.39E+17,6.39E+17,,,
5946,1.059,6.39E+17,6.39E+17,,,
5947,0,6.39E+17,6.39E+17,,,
5948,0,6.39E+17,6.39E+17,,,
5949,1.022,6.39E+17,6.39E+17,,,
5950,0,6.39E+17,6.39E+17,,,
5951,1.048,6.39E+17,6.39E+17,,,
5952,0,6.39E+17,6.39E+17,,,
5953,0,6.39E+17,6.39E+17,,,
5954,0,6.39E+17,6.39E+17,,,
5955,0,6.39E+17,6.39E+17,,,
5956,0,6.39E+17,6.39E+17,,,
5957,1.079,6.39E+17,6.39E+17,,,
5958,1.248,6.39E+17,6.39E+17,,,
5959,1.046,6.39E+17,6.39E+17,,,
5960,0,6.39E+17,6.39E+17,,,
5961,0,6.39E+17,6.39E+17,,,
5962,1.5,6.39E+17,6.39E+17,,,
5963,1.497,6.39E+17,6.39E+17,,,
5964,1.263,6.39E+17,6.39E+17,,,
5965,0,6.39E+17,6.39E+17,,,
5966,0,6.39E+17,6.39E+17,,,
5967,0,6.39E+17,6.39E+17,,,
5968,0.087,6.39E+17,6.39E+17,,,
5969,0,6.39E+17,6.39E+17,,,
5970,0,6.39E+17,6.39E+17,,,
5971,0,6.39E+17,6.39E+17,,,
5972,0,6.39E+17,6.39E+17,,,
5973,1.41,6.39E+17,6.39E+17,,,
5974,1.464,6.39E+17,6.39E+17,,,
5975,1.206,6.39E+17,6.39E+17,,,
5976,0,6.39E+17,6.39E+17,,,
5977,0,6.39E+17,6.39E+17,,,
5978,0,6.39E+17,6.39E+17,,,
5979,1.248,6.39E+17,6.39E+17,,,
5980,0,6.39E+17,6.39E+17,,,
5981,0,6.39E+17,6.39E+17,,,
5982,0,6.39E+17,6.39E+17,,,
5983,0,6.39E+17,6.39E+17,,,
5984,1.009,6.39E+17,6.39E+17,,,
5985,0,6.39E+17,6.39E+17,,,
5986,0,6.39E+17,6.39E+17,,,
5987,1.008,6.39E+17,6.39E+17,,,
5988,0,6.39E+17,6.39E+17,,,
5989,0,6.39E+17,6.39E+17,,,
5990,0,6.39E+17,6.39E+17,,,
5991,0,6.39E+17,6.39E+17,,,
5992,0,6.39E+17,6.39E+17,,,
5993,0,6.39E+17,6.39E+17,,,
5994,0,6.39E+17,6.39E+17,,,
5995,0,6.39E+17,6.39E+17,,,
5996,1.291,6.39E+17,6.39E+17,,,
5997,1.489,6.39E+17,6.39E+17,,,
5998,1.301,6.39E+17,6.39E+17,,,
5999,1.02,6.39E+17,6.39E+17,,,
6000,0,6.39E+17,6.39E+17,,,
6001,1.01,6.39E+17,6.39E+17,,,
6002,1.381,6.39E+17,6.39E+17,,,
6003,1.114,6.39E+17,6.39E+17,,,
6004,0,6.39E+17,6.39E+17,,,
6005,0,6.39E+17,6.39E+17,,,
6006,0,6.39E+17,6.39E+17,,,
6007,1.008,6.39E+17,6.39E+17,,,
6008,0,6.39E+17,6.39E+17,,,
6009,0,6.39E+17,6.39E+17,,,
6010,0,6.39E+17,6.39E+17,,,
6011,0,6.39E+17,6.39E+17,,,
6012,0,6.39E+17,6.39E+17,,,
6013,1.076,6.39E+17,6.39E+17,,,
6014,0,6.39E+17,6.39E+17,,,
6015,0,6.39E+17,6.39E+17,,,
6016,0,6.39E+17,6.39E+17,,,
6017,0,6.39E+17,6.39E+17,,,
6018,0,6.39E+17,6.39E+17,,,
6019,0,6.39E+17,6.39E+17,,,
6020,0,6.39E+17,6.39E+17,,,
6021,0,6.39E+17,6.39E+17,,,
6022,0,6.39E+17,6.39E+17,,,
6023,1.331,6.39E+17,6.39E+17,,,
6024,1.484,6.39E+17,6.39E+17,,,
6025,1.389,6.39E+17,6.39E+17,,,
6026,0,6.39E+17,6.39E+17,,,
6027,0,6.39E+17,6.39E+17,,,
6028,0,6.39E+17,6.39E+17,,,
6029,0,6.39E+17,6.39E+17,,,
6030,0,6.39E+17,6.39E+17,,,
6031,0,6.39E+17,6.39E+17,,,
6032,0,6.39E+17,6.39E+17,,,
6033,0,6.39E+17,6.39E+17,,,
6034,1.077,6.39E+17,6.39E+17,,,
6035,1.008,6.39E+17,6.39E+17,,,
6036,1.012,6.39E+17,6.39E+17,,,
6037,0,6.39E+17,6.39E+17,,,
6038,1.483,6.39E+17,6.39E+17,,,
6039,0,6.39E+17,6.39E+17,,,
6040,0,6.39E+17,6.39E+17,,,
6041,1.227,6.39E+17,6.39E+17,,,
6042,1.106,6.39E+17,6.39E+17,,,
6043,1.006,6.39E+17,6.39E+17,,,
6044,1.008,6.39E+17,6.39E+17,,,
6045,0,6.39E+17,6.39E+17,,,
6046,0,6.39E+17,6.39E+17,,,
6047,0,6.39E+17,6.39E+17,,,
6048,0,6.39E+17,6.39E+17,,,
6049,1.007,6.39E+17,6.39E+17,,,
6050,1.009,6.39E+17,6.39E+17,,,
6051,0,6.39E+17,6.39E+17,,,
6052,0,6.39E+17,6.39E+17,,,
6053,0,6.39E+17,6.39E+17,,,
