Id,SentTime,ReceivedTime,LatencyMs
4469,2025-08-07T11:54:40.8771168Z,2025-08-07T11:54:40.8771168Z,0.0000
4470,2025-08-07T11:54:40.8783077Z,2025-08-07T11:54:40.8783077Z,0.0000
4471,2025-08-07T11:54:40.8783077Z,2025-08-07T11:54:40.8783077Z,0.0000
4472,2025-08-07T11:54:40.8793151Z,2025-08-07T11:54:40.8793151Z,0.0000
4473,2025-08-07T11:54:40.8793151Z,2025-08-07T11:54:40.8793151Z,0.0000
4474,2025-08-07T11:54:40.8793151Z,2025-08-07T11:54:40.8793151Z,0.0000
4475,2025-08-07T11:54:40.8808157Z,2025-08-07T11:54:40.8808157Z,0.0000
4476,2025-08-07T11:54:40.8808157Z,2025-08-07T11:54:40.8818215Z,1.0058
4477,2025-08-07T11:54:40.8818215Z,2025-08-07T11:54:40.8818215Z,0.0000
4478,2025-08-07T11:54:40.8818215Z,2025-08-07T11:54:40.8828305Z,1.0090
4479,2025-08-07T11:54:40.8828305Z,2025-08-07T11:54:40.8828305Z,0.0000
4480,2025-08-07T11:54:40.8828305Z,2025-08-07T11:54:40.8828305Z,0.0000
4481,2025-08-07T11:54:40.8843365Z,2025-08-07T11:54:40.8843365Z,0.0000
4482,2025-08-07T11:54:40.8843365Z,2025-08-07T11:54:40.8843365Z,0.0000
4483,2025-08-07T11:54:40.8843365Z,2025-08-07T11:54:40.8855430Z,1.2065
4484,2025-08-07T11:54:40.8855430Z,2025-08-07T11:54:40.8855430Z,0.0000
4485,2025-08-07T11:54:40.8866179Z,2025-08-07T11:54:40.8866179Z,0.0000
4486,2025-08-07T11:54:40.8866179Z,2025-08-07T11:54:40.8866179Z,0.0000
4487,2025-08-07T11:54:40.8866179Z,2025-08-07T11:54:40.8866179Z,0.0000
4488,2025-08-07T11:54:40.8880259Z,2025-08-07T11:54:40.8880259Z,0.0000
4489,2025-08-07T11:54:40.8880259Z,2025-08-07T11:54:40.8880259Z,0.0000
4490,2025-08-07T11:54:40.8890409Z,2025-08-07T11:54:40.8895461Z,0.5052
4491,2025-08-07T11:54:40.8895461Z,2025-08-07T11:54:40.8895461Z,0.0000
4492,2025-08-07T11:54:40.8895461Z,2025-08-07T11:54:40.8895461Z,0.0000
4493,2025-08-07T11:54:40.8906263Z,2025-08-07T11:54:40.8906263Z,0.0000
4494,2025-08-07T11:54:40.8906263Z,2025-08-07T11:54:40.8906263Z,0.0000
4495,2025-08-07T11:54:40.8916478Z,2025-08-07T11:54:40.8916478Z,0.0000
4496,2025-08-07T11:54:40.8916478Z,2025-08-07T11:54:40.8916478Z,0.0000
4497,2025-08-07T11:54:40.8927022Z,2025-08-07T11:54:40.8927022Z,0.0000
4498,2025-08-07T11:54:40.8927022Z,2025-08-07T11:54:40.8927022Z,0.0000
4499,2025-08-07T11:54:40.8927022Z,2025-08-07T11:54:40.8927022Z,0.0000
4500,2025-08-07T11:54:40.8942578Z,2025-08-07T11:54:40.8942578Z,0.0000
4501,2025-08-07T11:54:40.9014062Z,2025-08-07T11:54:40.9014062Z,0.0000
4502,2025-08-07T11:54:40.9014062Z,2025-08-07T11:54:40.9014062Z,0.0000
4503,2025-08-07T11:54:40.9027745Z,2025-08-07T11:54:40.9027745Z,0.0000
4504,2025-08-07T11:54:40.9027745Z,2025-08-07T11:54:40.9027745Z,0.0000
4505,2025-08-07T11:54:40.9027745Z,2025-08-07T11:54:40.9027745Z,0.0000
4506,2025-08-07T11:54:40.9027745Z,2025-08-07T11:54:40.9042798Z,1.5053
4507,2025-08-07T11:54:40.9042798Z,2025-08-07T11:54:40.9042798Z,0.0000
4508,2025-08-07T11:54:40.9053205Z,2025-08-07T11:54:40.9053205Z,0.0000
4509,2025-08-07T11:54:40.9053205Z,2025-08-07T11:54:40.9053205Z,0.0000
4510,2025-08-07T11:54:40.9063284Z,2025-08-07T11:54:40.9063284Z,0.0000
4511,2025-08-07T11:54:40.9063284Z,2025-08-07T11:54:40.9063284Z,0.0000
4512,2025-08-07T11:54:40.9073362Z,2025-08-07T11:54:40.9073362Z,0.0000
4513,2025-08-07T11:54:40.9073362Z,2025-08-07T11:54:40.9073362Z,0.0000
4514,2025-08-07T11:54:40.9083418Z,2025-08-07T11:54:40.9083418Z,0.0000
4515,2025-08-07T11:54:40.9083418Z,2025-08-07T11:54:40.9083418Z,0.0000
4516,2025-08-07T11:54:40.9094119Z,2025-08-07T11:54:40.9094119Z,0.0000
4517,2025-08-07T11:54:40.9094119Z,2025-08-07T11:54:40.9094119Z,0.0000
4518,2025-08-07T11:54:40.9094119Z,2025-08-07T11:54:40.9107750Z,1.3631
4519,2025-08-07T11:54:40.9107750Z,2025-08-07T11:54:40.9107750Z,0.0000
4520,2025-08-07T11:54:40.9107750Z,2025-08-07T11:54:40.9117857Z,1.0107
4521,2025-08-07T11:54:40.9117857Z,2025-08-07T11:54:40.9117857Z,0.0000
4522,2025-08-07T11:54:40.9127853Z,2025-08-07T11:54:40.9127853Z,0.0000
4523,2025-08-07T11:54:40.9127853Z,2025-08-07T11:54:40.9127853Z,0.0000
4524,2025-08-07T11:54:40.9127853Z,2025-08-07T11:54:40.9127853Z,0.0000
4525,2025-08-07T11:54:40.9142907Z,2025-08-07T11:54:40.9142907Z,0.0000
4526,2025-08-07T11:54:40.9142907Z,2025-08-07T11:54:40.9142907Z,0.0000
4527,2025-08-07T11:54:40.9142907Z,2025-08-07T11:54:40.9156115Z,1.3208
4528,2025-08-07T11:54:40.9156115Z,2025-08-07T11:54:40.9156115Z,0.0000
4529,2025-08-07T11:54:40.9156115Z,2025-08-07T11:54:40.9156115Z,0.0000
4530,2025-08-07T11:54:40.9168752Z,2025-08-07T11:54:40.9168752Z,0.0000
4531,2025-08-07T11:54:40.9178812Z,2025-08-07T11:54:40.9178812Z,0.0000
4532,2025-08-07T11:54:40.9178812Z,2025-08-07T11:54:40.9178812Z,0.0000
4533,2025-08-07T11:54:40.9178812Z,2025-08-07T11:54:40.9192211Z,1.3399
4534,2025-08-07T11:54:40.9192211Z,2025-08-07T11:54:40.9192211Z,0.0000
4535,2025-08-07T11:54:40.9192211Z,2025-08-07T11:54:40.9202785Z,1.0574
4536,2025-08-07T11:54:40.9202785Z,2025-08-07T11:54:40.9202785Z,0.0000
4537,2025-08-07T11:54:40.9212836Z,2025-08-07T11:54:40.9212836Z,0.0000
4538,2025-08-07T11:54:40.9212836Z,2025-08-07T11:54:40.9212836Z,0.0000
4539,2025-08-07T11:54:40.9222894Z,2025-08-07T11:54:40.9222894Z,0.0000
4540,2025-08-07T11:54:40.9222894Z,2025-08-07T11:54:40.9222894Z,0.0000
4541,2025-08-07T11:54:40.9233191Z,2025-08-07T11:54:40.9233191Z,0.0000
4542,2025-08-07T11:54:40.9233191Z,2025-08-07T11:54:40.9233191Z,0.0000
4543,2025-08-07T11:54:40.9243250Z,2025-08-07T11:54:40.9243250Z,0.0000
4544,2025-08-07T11:54:40.9243250Z,2025-08-07T11:54:40.9243250Z,0.0000
4545,2025-08-07T11:54:40.9253481Z,2025-08-07T11:54:40.9253481Z,0.0000
4546,2025-08-07T11:54:40.9253481Z,2025-08-07T11:54:40.9253481Z,0.0000
4547,2025-08-07T11:54:40.9263605Z,2025-08-07T11:54:40.9263605Z,0.0000
4548,2025-08-07T11:54:40.9263605Z,2025-08-07T11:54:40.9263605Z,0.0000
4549,2025-08-07T11:54:40.9273671Z,2025-08-07T11:54:40.9273671Z,0.0000
4550,2025-08-07T11:54:40.9273671Z,2025-08-07T11:54:40.9273671Z,0.0000
4551,2025-08-07T11:54:40.9283719Z,2025-08-07T11:54:40.9283719Z,0.0000
4552,2025-08-07T11:54:40.9283719Z,2025-08-07T11:54:40.9283719Z,0.0000
4553,2025-08-07T11:54:40.9294679Z,2025-08-07T11:54:40.9294679Z,0.0000
4554,2025-08-07T11:54:40.9294679Z,2025-08-07T11:54:40.9294679Z,0.0000
4555,2025-08-07T11:54:40.9304730Z,2025-08-07T11:54:40.9304730Z,0.0000
4556,2025-08-07T11:54:40.9304730Z,2025-08-07T11:54:40.9304730Z,0.0000
4557,2025-08-07T11:54:40.9314781Z,2025-08-07T11:54:40.9314781Z,0.0000
4558,2025-08-07T11:54:40.9314781Z,2025-08-07T11:54:40.9314781Z,0.0000
4559,2025-08-07T11:54:40.9324830Z,2025-08-07T11:54:40.9324830Z,0.0000
4560,2025-08-07T11:54:40.9324830Z,2025-08-07T11:54:40.9324830Z,0.0000
4561,2025-08-07T11:54:40.9324830Z,2025-08-07T11:54:40.9337570Z,1.2740
4562,2025-08-07T11:54:40.9337570Z,2025-08-07T11:54:40.9342627Z,0.5057
4563,2025-08-07T11:54:40.9342627Z,2025-08-07T11:54:40.9342627Z,0.0000
4564,2025-08-07T11:54:40.9342627Z,2025-08-07T11:54:40.9342627Z,0.0000
4565,2025-08-07T11:54:40.9355973Z,2025-08-07T11:54:40.9355973Z,0.0000
4566,2025-08-07T11:54:40.9355973Z,2025-08-07T11:54:40.9355973Z,0.0000
4567,2025-08-07T11:54:40.9355973Z,2025-08-07T11:54:40.9368937Z,1.2964
4568,2025-08-07T11:54:40.9368937Z,2025-08-07T11:54:40.9368937Z,0.0000
4569,2025-08-07T11:54:40.9368937Z,2025-08-07T11:54:40.9379012Z,1.0075
4570,2025-08-07T11:54:40.9379012Z,2025-08-07T11:54:40.9379012Z,0.0000
4571,2025-08-07T11:54:40.9379012Z,2025-08-07T11:54:40.9389095Z,1.0083
4572,2025-08-07T11:54:40.9389095Z,2025-08-07T11:54:40.9389095Z,0.0000
4573,2025-08-07T11:54:40.9389095Z,2025-08-07T11:54:40.9389095Z,0.0000
4574,2025-08-07T11:54:40.9399378Z,2025-08-07T11:54:40.9399378Z,0.0000
4575,2025-08-07T11:54:40.9399378Z,2025-08-07T11:54:40.9399378Z,0.0000
4576,2025-08-07T11:54:40.9409891Z,2025-08-07T11:54:40.9409891Z,0.0000
4577,2025-08-07T11:54:40.9409891Z,2025-08-07T11:54:40.9409891Z,0.0000
4578,2025-08-07T11:54:40.9420634Z,2025-08-07T11:54:40.9420634Z,0.0000
4579,2025-08-07T11:54:40.9420634Z,2025-08-07T11:54:40.9420634Z,0.0000
4580,2025-08-07T11:54:40.9430920Z,2025-08-07T11:54:40.9430920Z,0.0000
4581,2025-08-07T11:54:40.9430920Z,2025-08-07T11:54:40.9430920Z,0.0000
4582,2025-08-07T11:54:40.9430920Z,2025-08-07T11:54:40.9430920Z,0.0000
4583,2025-08-07T11:54:40.9446004Z,2025-08-07T11:54:40.9446004Z,0.0000
4584,2025-08-07T11:54:40.9446004Z,2025-08-07T11:54:40.9446004Z,0.0000
4585,2025-08-07T11:54:40.9456267Z,2025-08-07T11:54:40.9456267Z,0.0000
4586,2025-08-07T11:54:40.9456267Z,2025-08-07T11:54:40.9456267Z,0.0000
4587,2025-08-07T11:54:40.9456267Z,2025-08-07T11:54:40.9456267Z,0.0000
4588,2025-08-07T11:54:40.9470492Z,2025-08-07T11:54:40.9470492Z,0.0000
4589,2025-08-07T11:54:40.9470492Z,2025-08-07T11:54:40.9470492Z,0.0000
4590,2025-08-07T11:54:40.9483473Z,2025-08-07T11:54:40.9483473Z,0.0000
4591,2025-08-07T11:54:40.9483473Z,2025-08-07T11:54:40.9483473Z,0.0000
4592,2025-08-07T11:54:40.9494911Z,2025-08-07T11:54:40.9494911Z,0.0000
4593,2025-08-07T11:54:40.9494911Z,2025-08-07T11:54:40.9494911Z,0.0000
4594,2025-08-07T11:54:40.9504993Z,2025-08-07T11:54:40.9504993Z,0.0000
4595,2025-08-07T11:54:40.9504993Z,2025-08-07T11:54:40.9504993Z,0.0000
4596,2025-08-07T11:54:40.9515015Z,2025-08-07T11:54:40.9515015Z,0.0000
4597,2025-08-07T11:54:40.9515015Z,2025-08-07T11:54:40.9524975Z,0.9960
4598,2025-08-07T11:54:40.9524975Z,2025-08-07T11:54:40.9524975Z,0.0000
4599,2025-08-07T11:54:40.9524975Z,2025-08-07T11:54:40.9524975Z,0.0000
4600,2025-08-07T11:54:40.9537118Z,2025-08-07T11:54:40.9537118Z,0.0000
4601,2025-08-07T11:54:40.9542165Z,2025-08-07T11:54:40.9542165Z,0.0000
4602,2025-08-07T11:54:40.9542165Z,2025-08-07T11:54:40.9542165Z,0.0000
4603,2025-08-07T11:54:40.9542165Z,2025-08-07T11:54:40.9542165Z,0.0000
4604,2025-08-07T11:54:40.9556988Z,2025-08-07T11:54:40.9556988Z,0.0000
4605,2025-08-07T11:54:40.9556988Z,2025-08-07T11:54:40.9556988Z,0.0000
4606,2025-08-07T11:54:40.9571195Z,2025-08-07T11:54:40.9571195Z,0.0000
4607,2025-08-07T11:54:40.9571195Z,2025-08-07T11:54:40.9571195Z,0.0000
4608,2025-08-07T11:54:40.9581242Z,2025-08-07T11:54:40.9581242Z,0.0000
4609,2025-08-07T11:54:40.9581242Z,2025-08-07T11:54:40.9581242Z,0.0000
4610,2025-08-07T11:54:40.9592105Z,2025-08-07T11:54:40.9592105Z,0.0000
4611,2025-08-07T11:54:40.9592105Z,2025-08-07T11:54:40.9592105Z,0.0000
4612,2025-08-07T11:54:40.9602342Z,2025-08-07T11:54:40.9602342Z,0.0000
4613,2025-08-07T11:54:40.9602342Z,2025-08-07T11:54:40.9602342Z,0.0000
4614,2025-08-07T11:54:40.9612394Z,2025-08-07T11:54:40.9612394Z,0.0000
4615,2025-08-07T11:54:40.9612394Z,2025-08-07T11:54:40.9612394Z,0.0000
4616,2025-08-07T11:54:40.9623123Z,2025-08-07T11:54:40.9623123Z,0.0000
4617,2025-08-07T11:54:40.9623123Z,2025-08-07T11:54:40.9623123Z,0.0000
4618,2025-08-07T11:54:40.9633862Z,2025-08-07T11:54:40.9633862Z,0.0000
4619,2025-08-07T11:54:40.9633862Z,2025-08-07T11:54:40.9633862Z,0.0000
4620,2025-08-07T11:54:40.9645221Z,2025-08-07T11:54:40.9645221Z,0.0000
4621,2025-08-07T11:54:40.9645221Z,2025-08-07T11:54:40.9645221Z,0.0000
4622,2025-08-07T11:54:40.9645221Z,2025-08-07T11:54:40.9659211Z,1.3990
4623,2025-08-07T11:54:40.9659211Z,2025-08-07T11:54:40.9659211Z,0.0000
4624,2025-08-07T11:54:40.9659211Z,2025-08-07T11:54:40.9659211Z,0.0000
4625,2025-08-07T11:54:40.9670236Z,2025-08-07T11:54:40.9670236Z,0.0000
4626,2025-08-07T11:54:40.9670236Z,2025-08-07T11:54:40.9670236Z,0.0000
4627,2025-08-07T11:54:40.9680902Z,2025-08-07T11:54:40.9680902Z,0.0000
4628,2025-08-07T11:54:40.9680902Z,2025-08-07T11:54:40.9680902Z,0.0000
4629,2025-08-07T11:54:40.9691065Z,2025-08-07T11:54:40.9691065Z,0.0000
4630,2025-08-07T11:54:40.9691065Z,2025-08-07T11:54:40.9691065Z,0.0000
4631,2025-08-07T11:54:40.9701435Z,2025-08-07T11:54:40.9701435Z,0.0000
4632,2025-08-07T11:54:40.9701435Z,2025-08-07T11:54:40.9701435Z,0.0000
4633,2025-08-07T11:54:40.9713336Z,2025-08-07T11:54:40.9713336Z,0.0000
4634,2025-08-07T11:54:40.9713336Z,2025-08-07T11:54:40.9713336Z,0.0000
4635,2025-08-07T11:54:40.9723397Z,2025-08-07T11:54:40.9723397Z,0.0000
4636,2025-08-07T11:54:40.9723397Z,2025-08-07T11:54:40.9723397Z,0.0000
4637,2025-08-07T11:54:40.9733478Z,2025-08-07T11:54:40.9733478Z,0.0000
4638,2025-08-07T11:54:40.9733478Z,2025-08-07T11:54:40.9733478Z,0.0000
4639,2025-08-07T11:54:40.9743468Z,2025-08-07T11:54:40.9743468Z,0.0000
4640,2025-08-07T11:54:40.9748534Z,2025-08-07T11:54:40.9748534Z,0.0000
4641,2025-08-07T11:54:40.9748534Z,2025-08-07T11:54:40.9748534Z,0.0000
4642,2025-08-07T11:54:40.9758625Z,2025-08-07T11:54:40.9758625Z,0.0000
4643,2025-08-07T11:54:40.9758625Z,2025-08-07T11:54:40.9758625Z,0.0000
4644,2025-08-07T11:54:40.9768705Z,2025-08-07T11:54:40.9768705Z,0.0000
4645,2025-08-07T11:54:40.9768705Z,2025-08-07T11:54:40.9768705Z,0.0000
4646,2025-08-07T11:54:40.9778708Z,2025-08-07T11:54:40.9778708Z,0.0000
4647,2025-08-07T11:54:40.9778708Z,2025-08-07T11:54:40.9778708Z,0.0000
4648,2025-08-07T11:54:40.9788700Z,2025-08-07T11:54:40.9788700Z,0.0000
4649,2025-08-07T11:54:40.9788700Z,2025-08-07T11:54:40.9788700Z,0.0000
4650,2025-08-07T11:54:40.9798688Z,2025-08-07T11:54:40.9798688Z,0.0000
4651,2025-08-07T11:54:40.9798688Z,2025-08-07T11:54:40.9798688Z,0.0000
4652,2025-08-07T11:54:40.9810646Z,2025-08-07T11:54:40.9810646Z,0.0000
4653,2025-08-07T11:54:40.9810646Z,2025-08-07T11:54:40.9810646Z,0.0000
4654,2025-08-07T11:54:40.9810646Z,2025-08-07T11:54:40.9810646Z,0.0000
4655,2025-08-07T11:54:40.9825144Z,2025-08-07T11:54:40.9825144Z,0.0000
4656,2025-08-07T11:54:40.9825144Z,2025-08-07T11:54:40.9825144Z,0.0000
4657,2025-08-07T11:54:40.9835890Z,2025-08-07T11:54:40.9835890Z,0.0000
4658,2025-08-07T11:54:40.9835890Z,2025-08-07T11:54:40.9835890Z,0.0000
4659,2025-08-07T11:54:40.9835890Z,2025-08-07T11:54:40.9846569Z,1.0679
4660,2025-08-07T11:54:40.9846569Z,2025-08-07T11:54:40.9846569Z,0.0000
4661,2025-08-07T11:54:40.9846569Z,2025-08-07T11:54:40.9846569Z,0.0000
4662,2025-08-07T11:54:40.9860516Z,2025-08-07T11:54:40.9860516Z,0.0000
4663,2025-08-07T11:54:40.9860516Z,2025-08-07T11:54:40.9860516Z,0.0000
4664,2025-08-07T11:54:40.9870587Z,2025-08-07T11:54:40.9870587Z,0.0000
4665,2025-08-07T11:54:40.9870587Z,2025-08-07T11:54:40.9870587Z,0.0000
4666,2025-08-07T11:54:40.9870587Z,2025-08-07T11:54:40.9880747Z,1.0160
4667,2025-08-07T11:54:40.9880747Z,2025-08-07T11:54:40.9880747Z,0.0000
4668,2025-08-07T11:54:40.9880747Z,2025-08-07T11:54:40.9880747Z,0.0000
4669,2025-08-07T11:54:40.9891177Z,2025-08-07T11:54:40.9891177Z,0.0000
4670,2025-08-07T11:54:40.9891177Z,2025-08-07T11:54:40.9891177Z,0.0000
4671,2025-08-07T11:54:40.9902963Z,2025-08-07T11:54:40.9902963Z,0.0000
4672,2025-08-07T11:54:40.9902963Z,2025-08-07T11:54:40.9902963Z,0.0000
4673,2025-08-07T11:54:40.9913036Z,2025-08-07T11:54:40.9913036Z,0.0000
4674,2025-08-07T11:54:40.9913036Z,2025-08-07T11:54:40.9913036Z,0.0000
4675,2025-08-07T11:54:40.9923034Z,2025-08-07T11:54:40.9923034Z,0.0000
4676,2025-08-07T11:54:40.9923034Z,2025-08-07T11:54:40.9923034Z,0.0000
4677,2025-08-07T11:54:40.9933024Z,2025-08-07T11:54:40.9933024Z,0.0000
4678,2025-08-07T11:54:40.9933024Z,2025-08-07T11:54:40.9933024Z,0.0000
4679,2025-08-07T11:54:40.9943020Z,2025-08-07T11:54:40.9943020Z,0.0000
4680,2025-08-07T11:54:40.9948081Z,2025-08-07T11:54:40.9948081Z,0.0000
4681,2025-08-07T11:54:40.9948081Z,2025-08-07T11:54:40.9948081Z,0.0000
4682,2025-08-07T11:54:40.9958151Z,2025-08-07T11:54:40.9958151Z,0.0000
4683,2025-08-07T11:54:40.9963699Z,2025-08-07T11:54:40.9963699Z,0.0000
4684,2025-08-07T11:54:40.9968862Z,2025-08-07T11:54:40.9968862Z,0.0000
4685,2025-08-07T11:54:40.9968862Z,2025-08-07T11:54:40.9968862Z,0.0000
4686,2025-08-07T11:54:40.9968862Z,2025-08-07T11:54:40.9968862Z,0.0000
4687,2025-08-07T11:54:40.9983752Z,2025-08-07T11:54:40.9983752Z,0.0000
4688,2025-08-07T11:54:40.9983752Z,2025-08-07T11:54:40.9983752Z,0.0000
4689,2025-08-07T11:54:40.9994131Z,2025-08-07T11:54:40.9994131Z,0.0000
4690,2025-08-07T11:54:40.9994131Z,2025-08-07T11:54:40.9994131Z,0.0000
4691,2025-08-07T11:54:41.0004452Z,2025-08-07T11:54:41.0004452Z,0.0000
4692,2025-08-07T11:54:41.0004452Z,2025-08-07T11:54:41.0004452Z,0.0000
4693,2025-08-07T11:54:41.0014508Z,2025-08-07T11:54:41.0014508Z,0.0000
4694,2025-08-07T11:54:41.0014508Z,2025-08-07T11:54:41.0014508Z,0.0000
4695,2025-08-07T11:54:41.0024575Z,2025-08-07T11:54:41.0024575Z,0.0000
4696,2025-08-07T11:54:41.0024575Z,2025-08-07T11:54:41.0024575Z,0.0000
4697,2025-08-07T11:54:41.0035316Z,2025-08-07T11:54:41.0035316Z,0.0000
4698,2025-08-07T11:54:41.0035316Z,2025-08-07T11:54:41.0035316Z,0.0000
4699,2025-08-07T11:54:41.0045388Z,2025-08-07T11:54:41.0045388Z,0.0000
4700,2025-08-07T11:54:41.0045388Z,2025-08-07T11:54:41.0045388Z,0.0000
4701,2025-08-07T11:54:41.0055561Z,2025-08-07T11:54:41.0055561Z,0.0000
4702,2025-08-07T11:54:41.0055561Z,2025-08-07T11:54:41.0055561Z,0.0000
4703,2025-08-07T11:54:41.0065628Z,2025-08-07T11:54:41.0065628Z,0.0000
4704,2025-08-07T11:54:41.0065628Z,2025-08-07T11:54:41.0065628Z,0.0000
4705,2025-08-07T11:54:41.0065628Z,2025-08-07T11:54:41.0075689Z,1.0061
4706,2025-08-07T11:54:41.0075689Z,2025-08-07T11:54:41.0075689Z,0.0000
4707,2025-08-07T11:54:41.0075689Z,2025-08-07T11:54:41.0075689Z,0.0000
4708,2025-08-07T11:54:41.0086554Z,2025-08-07T11:54:41.0086554Z,0.0000
4709,2025-08-07T11:54:41.0086554Z,2025-08-07T11:54:41.0086554Z,0.0000
4710,2025-08-07T11:54:41.0096735Z,2025-08-07T11:54:41.0096735Z,0.0000
4711,2025-08-07T11:54:41.0096735Z,2025-08-07T11:54:41.0096735Z,0.0000
4712,2025-08-07T11:54:41.0107395Z,2025-08-07T11:54:41.0107395Z,0.0000
4713,2025-08-07T11:54:41.0112820Z,2025-08-07T11:54:41.0112820Z,0.0000
4714,2025-08-07T11:54:41.0112820Z,2025-08-07T11:54:41.0112820Z,0.0000
4715,2025-08-07T11:54:41.0123267Z,2025-08-07T11:54:41.0123267Z,0.0000
4716,2025-08-07T11:54:41.0123267Z,2025-08-07T11:54:41.0123267Z,0.0000
4717,2025-08-07T11:54:41.0134437Z,2025-08-07T11:54:41.0134437Z,0.0000
4718,2025-08-07T11:54:41.0134437Z,2025-08-07T11:54:41.0134437Z,0.0000
4719,2025-08-07T11:54:41.0144189Z,2025-08-07T11:54:41.0144189Z,0.0000
4720,2025-08-07T11:54:41.0144189Z,2025-08-07T11:54:41.0144189Z,0.0000
4721,2025-08-07T11:54:41.0155177Z,2025-08-07T11:54:41.0155177Z,0.0000
4722,2025-08-07T11:54:41.0160232Z,2025-08-07T11:54:41.0160232Z,0.0000
4723,2025-08-07T11:54:41.0160232Z,2025-08-07T11:54:41.0160232Z,0.0000
4724,2025-08-07T11:54:41.0160232Z,2025-08-07T11:54:41.0160232Z,0.0000
4725,2025-08-07T11:54:41.0171781Z,2025-08-07T11:54:41.0171781Z,0.0000
4726,2025-08-07T11:54:41.0171781Z,2025-08-07T11:54:41.0171781Z,0.0000
4727,2025-08-07T11:54:41.0181914Z,2025-08-07T11:54:41.0181914Z,0.0000
4728,2025-08-07T11:54:41.0181914Z,2025-08-07T11:54:41.0181914Z,0.0000
4729,2025-08-07T11:54:41.0181914Z,2025-08-07T11:54:41.0181914Z,0.0000
4730,2025-08-07T11:54:41.0196869Z,2025-08-07T11:54:41.0196869Z,0.0000
4731,2025-08-07T11:54:41.0196869Z,2025-08-07T11:54:41.0196869Z,0.0000
4732,2025-08-07T11:54:41.0206925Z,2025-08-07T11:54:41.0206925Z,0.0000
4733,2025-08-07T11:54:41.0206925Z,2025-08-07T11:54:41.0206925Z,0.0000
4734,2025-08-07T11:54:41.0206925Z,2025-08-07T11:54:41.0206925Z,0.0000
4735,2025-08-07T11:54:41.0222013Z,2025-08-07T11:54:41.0222013Z,0.0000
4736,2025-08-07T11:54:41.0222013Z,2025-08-07T11:54:41.0222013Z,0.0000
4737,2025-08-07T11:54:41.0222013Z,2025-08-07T11:54:41.0222013Z,0.0000
4738,2025-08-07T11:54:41.0237177Z,2025-08-07T11:54:41.0237177Z,0.0000
4739,2025-08-07T11:54:41.0242304Z,2025-08-07T11:54:41.0242304Z,0.0000
4740,2025-08-07T11:54:41.0242304Z,2025-08-07T11:54:41.0242304Z,0.0000
4741,2025-08-07T11:54:41.0242304Z,2025-08-07T11:54:41.0242304Z,0.0000
4742,2025-08-07T11:54:41.0257079Z,2025-08-07T11:54:41.0257079Z,0.0000
4743,2025-08-07T11:54:41.0262126Z,2025-08-07T11:54:41.0262126Z,0.0000
4744,2025-08-07T11:54:41.0262126Z,2025-08-07T11:54:41.0262126Z,0.0000
4745,2025-08-07T11:54:41.0274945Z,2025-08-07T11:54:41.0274945Z,0.0000
4746,2025-08-07T11:54:41.0274945Z,2025-08-07T11:54:41.0274945Z,0.0000
4747,2025-08-07T11:54:41.0285017Z,2025-08-07T11:54:41.0285017Z,0.0000
4748,2025-08-07T11:54:41.0285017Z,2025-08-07T11:54:41.0285017Z,0.0000
4749,2025-08-07T11:54:41.0295023Z,2025-08-07T11:54:41.0295023Z,0.0000
4750,2025-08-07T11:54:41.0295023Z,2025-08-07T11:54:41.0295023Z,0.0000
4751,2025-08-07T11:54:41.0305025Z,2025-08-07T11:54:41.0305025Z,0.0000
4752,2025-08-07T11:54:41.0305025Z,2025-08-07T11:54:41.0305025Z,0.0000
4753,2025-08-07T11:54:41.0315015Z,2025-08-07T11:54:41.0315015Z,0.0000
4754,2025-08-07T11:54:41.0315015Z,2025-08-07T11:54:41.0315015Z,0.0000
4755,2025-08-07T11:54:41.0325033Z,2025-08-07T11:54:41.0325033Z,0.0000
4756,2025-08-07T11:54:41.0325033Z,2025-08-07T11:54:41.0325033Z,0.0000
4757,2025-08-07T11:54:41.0335015Z,2025-08-07T11:54:41.0335015Z,0.0000
4758,2025-08-07T11:54:41.0335015Z,2025-08-07T11:54:41.0335015Z,0.0000
4759,2025-08-07T11:54:41.0345027Z,2025-08-07T11:54:41.0345027Z,0.0000
4760,2025-08-07T11:54:41.0350089Z,2025-08-07T11:54:41.0350089Z,0.0000
4761,2025-08-07T11:54:41.0350089Z,2025-08-07T11:54:41.0350089Z,0.0000
4762,2025-08-07T11:54:41.0360155Z,2025-08-07T11:54:41.0360155Z,0.0000
4763,2025-08-07T11:54:41.0360155Z,2025-08-07T11:54:41.0360155Z,0.0000
4764,2025-08-07T11:54:41.0370209Z,2025-08-07T11:54:41.0370209Z,0.0000
4765,2025-08-07T11:54:41.0370209Z,2025-08-07T11:54:41.0370209Z,0.0000
4766,2025-08-07T11:54:41.0380207Z,2025-08-07T11:54:41.0380207Z,0.0000
4767,2025-08-07T11:54:41.0380207Z,2025-08-07T11:54:41.0380207Z,0.0000
4768,2025-08-07T11:54:41.0390215Z,2025-08-07T11:54:41.0390215Z,0.0000
4769,2025-08-07T11:54:41.0390215Z,2025-08-07T11:54:41.0390215Z,0.0000
4770,2025-08-07T11:54:41.0400220Z,2025-08-07T11:54:41.0400220Z,0.0000
4771,2025-08-07T11:54:41.0400220Z,2025-08-07T11:54:41.0400220Z,0.0000
